[09:29:41.109] Global cache location '/Users/botten/Library/Caches/typescript/4.5', safe file path '/users/botten/.emacs.d/.local/etc/lsp/npm/typescript/lib/node_modules/typescript/lib/typingsafelist.json', types map path /users/botten/.emacs.d/.local/etc/lsp/npm/typescript/lib/node_modules/typescript/lib/typesmap.json
[09:29:41.821] Adding entry into typings cache: 'lodash' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/lodash/index.d.ts'
[09:29:41.829] Adding entry into typings cache: 'lodash.clonedeep' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/lodash.clonedeep/index.d.ts'
[09:29:41.836] Adding entry into typings cache: 'lodash.debounce' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/lodash.debounce/index.d.ts'
[09:29:41.844] Adding entry into typings cache: 'lodash.merge' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/lodash.merge/index.d.ts'
[09:29:41.851] Adding entry into typings cache: 'lodash.truncate' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/lodash.truncate/index.d.ts'
[09:29:41.859] Adding entry into typings cache: 'merge-stream' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/merge-stream/index.d.ts'
[09:29:41.866] Adding entry into typings cache: 'merge2' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/merge2/index.d.ts'
[09:29:41.874] Adding entry into typings cache: 'micromatch' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/micromatch/index.d.ts'
[09:29:41.881] Adding entry into typings cache: 'mime-db' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/mime-db/index.d.ts'
[09:29:41.889] Adding entry into typings cache: 'mime-types' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/mime-types/index.d.ts'
[09:29:41.896] Adding entry into typings cache: 'minimatch' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/minimatch/index.d.ts'
[09:29:41.903] Adding entry into typings cache: 'minimist' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/minimist/index.d.ts'
[09:29:41.910] Adding entry into typings cache: 'ms' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/ms/index.d.ts'
[09:29:41.917] Adding entry into typings cache: 'natural-compare' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/natural-compare/index.d.ts'
[09:29:41.925] Adding entry into typings cache: 'node-int64' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/node-int64/index.d.ts'
[09:29:41.933] Adding entry into typings cache: 'normalize-path' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/normalize-path/index.d.ts'
[09:29:41.941] Adding entry into typings cache: 'nwsapi' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/nwsapi/index.d.ts'
[09:29:41.948] Adding entry into typings cache: 'object-keys' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/object-keys/index.d.ts'
[09:29:41.955] Adding entry into typings cache: 'object.pick' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/object.pick/index.d.ts'
[09:29:41.963] Adding entry into typings cache: 'once' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/once/index.d.ts'
[09:29:41.971] Adding entry into typings cache: 'parse5' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/parse5/index.d.ts'
[09:29:41.978] Adding entry into typings cache: 'pascalcase' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/pascalcase/index.d.ts'
[09:29:41.986] Adding entry into typings cache: 'path-is-absolute' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/path-is-absolute/index.d.ts'
[09:29:41.993] Adding entry into typings cache: 'path-parse' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/path-parse/index.d.ts'
